IdProducto,NombreProducto,Fecha de Compra,Precio,Año,Mes,DiaSemana
7,Chicken,6/25/2018,887,2018,6,Lunes
14,Mouse,2/1/2019,679,2019,2,Viernes
2,Ball,3/14/2017,778,2017,3,Martes
1,Bacon,8/13/2017,193,2017,8,Domingo
18,Sausages,11/30/2018,347,2018,11,Viernes
6,Cheese,1/1/2018,252,2018,1,Lunes
4,Car,6/9/2018,50,2018,6,Sabado
8,Chips,12/6/2017,442,2017,12,Miercoles
9,Computer,6/19/2018,8847,2018,6,Martes
6,Cheese,10/13/2018,252,2018,10,Sabado
24,Tuna,4/23/2018,467,2018,4,Lunes
13,Keyboard,12/21/2018,920,2018,12,Viernes
2,Ball,5/21/2018,778,2018,5,Lunes
18,Sausages,3/17/2018,347,2018,3,Sabado
18,Sausages,11/9/2018,347,2018,11,Viernes
11,Gloves,5/20/2018,413,2018,5,Domingo
8,Chips,8/4/2018,442,2018,8,Sabado
6,Cheese,11/21/2017,252,2017,11,Martes
5,Chair,1/19/2018,529,2018,1,Viernes
16,Pizza,10/7/2018,964,2018,10,Domingo
20,Shoes,7/5/2018,824,2018,7,Jueves
7,Chicken,6/10/2018,887,2018,6,Domingo
3,Bike,5/2/2017,742,2017,5,Martes
15,Pants,10/31/2017,678,2017,10,Martes
10,Fish,4/7/2018,587,2018,4,Sabado
15,Pants,6/16/2017,678,2017,6,Viernes
8,Chips,5/13/2017,442,2017,5,Sabado
20,Shoes,6/20/2018,824,2018,6,Miercoles
8,Chips,11/16/2017,442,2017,11,Jueves
19,Shirt,2/20/2019,698,2019,2,Miercoles
18,Sausages,9/5/2017,347,2017,9,Martes
2,Ball,4/21/2017,778,2017,4,Viernes
14,Mouse,8/7/2018,679,2018,8,Martes
13,Keyboard,4/4/2017,920,2017,4,Martes
15,Pants,1/2/2018,678,2018,1,Martes
3,Bike,9/3/2017,742,2017,9,Domingo
16,Pizza,6/26/2018,964,2018,6,Martes
15,Pants,9/6/2018,678,2018,9,Jueves
15,Pants,7/7/2018,678,2018,7,Sabado
16,Pizza,7/29/2017,964,2017,7,Sabado
23,Towels,7/30/2017,98,2017,7,Domingo
16,Pizza,1/31/2019,964,2019,1,Jueves
5,Chair,6/18/2017,529,2017,6,Domingo
8,Chips,6/22/2018,442,2018,6,Viernes
11,Gloves,10/14/2017,413,2017,10,Sabado
13,Keyboard,3/5/2017,920,2017,3,Domingo
11,Gloves,11/24/2017,413,2017,11,Viernes
20,Shoes,6/30/2018,824,2018,6,Sabado
10,Fish,2/13/2018,587,2018,2,Martes
16,Pizza,2/11/2019,964,2019,2,Lunes
3,Bike,6/20/2017,742,2017,6,Martes
5,Chair,1/6/2018,529,2018,1,Sabado
11,Gloves,1/7/2019,413,2019,1,Lunes
16,Pizza,8/26/2017,964,2017,8,Sabado
6,Cheese,12/18/2017,252,2017,12,Lunes
7,Chicken,1/28/2019,887,2019,1,Lunes
18,Sausages,2/26/2017,347,2017,2,Domingo
9,Computer,3/9/2017,8847,2017,3,Jueves
5,Chair,8/11/2017,529,2017,8,Viernes
17,Salad,11/27/2017,853,2017,11,Lunes
2,Ball,7/27/2018,778,2018,7,Viernes
8,Chips,11/6/2018,442,2018,11,Martes
15,Pants,12/12/2018,678,2018,12,Miercoles
7,Chicken,6/26/2017,887,2017,6,Lunes
20,Shoes,7/6/2017,824,2017,7,Jueves
4,Car,6/13/2017,50,2017,6,Martes
21,Soap,1/13/2019,334,2019,1,Domingo
13,Keyboard,7/4/2017,920,2017,7,Martes
5,Chair,11/27/2018,529,2018,11,Martes
7,Chicken,11/22/2017,887,2017,11,Miercoles
18,Sausages,9/24/2018,347,2018,9,Lunes
21,Soap,9/9/2017,334,2017,9,Sabado
8,Chips,6/22/2018,442,2018,6,Viernes
2,Ball,12/14/2018,778,2018,12,Viernes
12,Hat,4/22/2017,766,2017,4,Sabado
24,Tuna,1/4/2019,467,2019,1,Viernes
13,Keyboard,6/27/2017,920,2017,6,Martes
24,Tuna,8/16/2018,467,2018,8,Jueves
4,Car,10/22/2017,50,2017,10,Domingo
22,Table,4/28/2017,430,2017,4,Viernes
8,Chips,1/6/2018,442,2018,1,Sabado
1,Bacon,1/24/2018,193,2018,1,Miercoles
5,Chair,9/6/2018,529,2018,9,Jueves
5,Chair,6/26/2018,529,2018,6,Martes
12,Hat,3/22/2018,766,2018,3,Jueves
2,Ball,9/23/2017,778,2017,9,Sabado
19,Shirt,11/15/2017,698,2017,11,Miercoles
21,Soap,12/20/2018,334,2018,12,Jueves
12,Hat,9/14/2018,766,2018,9,Viernes
24,Tuna,4/22/2017,467,2017,4,Sabado
13,Keyboard,7/29/2017,920,2017,7,Sabado
7,Chicken,9/27/2017,887,2017,9,Miercoles
11,Gloves,2/8/2018,413,2018,2,Jueves
2,Ball,1/31/2019,778,2019,1,Jueves
16,Pizza,9/7/2017,964,2017,9,Jueves
14,Mouse,9/18/2017,679,2017,9,Lunes
11,Gloves,11/12/2018,413,2018,11,Lunes
16,Pizza,12/8/2018,964,2018,12,Sabado
3,Bike,4/19/2018,742,2018,4,Jueves
5,Chair,8/9/2017,529,2017,8,Miercoles
12,Hat,9/9/2018,766,2018,9,Domingo
14,Mouse,4/23/2017,679,2017,4,Domingo
18,Sausages,4/22/2018,347,2018,4,Domingo
1,Bacon,12/3/2018,193,2018,12,Lunes
6,Cheese,4/1/2018,252,2018,4,Domingo
21,Soap,1/17/2018,334,2018,1,Miercoles
12,Hat,2/22/2018,766,2018,2,Jueves
16,Pizza,11/1/2017,964,2017,11,Miercoles
15,Pants,12/21/2018,678,2018,12,Viernes
11,Gloves,12/14/2018,413,2018,12,Viernes
16,Pizza,2/3/2018,964,2018,2,Sabado
2,Ball,2/26/2017,778,2017,2,Domingo
24,Tuna,3/2/2018,467,2018,3,Viernes
7,Chicken,10/10/2017,887,2017,10,Martes
18,Sausages,4/17/2017,347,2017,4,Lunes
9,Computer,7/8/2017,8847,2017,7,Sabado
17,Salad,1/19/2019,853,2019,1,Sabado
10,Fish,4/11/2018,587,2018,4,Miercoles
16,Pizza,1/6/2019,964,2019,1,Domingo
5,Chair,5/14/2017,529,2017,5,Domingo
15,Pants,8/30/2018,678,2018,8,Jueves
8,Chips,6/12/2017,442,2017,6,Lunes
10,Fish,11/14/2018,587,2018,11,Miercoles
18,Sausages,12/28/2018,347,2018,12,Viernes
18,Sausages,4/23/2017,347,2017,4,Domingo
7,Chicken,9/8/2018,887,2018,9,Sabado
9,Computer,12/16/2017,8847,2017,12,Sabado
7,Chicken,5/5/2018,887,2018,5,Sabado
6,Cheese,4/12/2018,252,2018,4,Jueves
9,Computer,3/13/2017,8847,2017,3,Lunes
24,Tuna,8/12/2018,467,2018,8,Domingo
10,Fish,4/22/2017,587,2017,4,Sabado
16,Pizza,9/24/2017,964,2017,9,Domingo
22,Table,11/27/2018,430,2018,11,Martes
14,Mouse,3/17/2018,679,2018,3,Sabado
12,Hat,5/19/2018,766,2018,5,Sabado
1,Bacon,3/4/2018,193,2018,3,Domingo
16,Pizza,3/20/2018,964,2018,3,Martes
21,Soap,9/1/2018,334,2018,9,Sabado
18,Sausages,5/7/2018,347,2018,5,Lunes
1,Bacon,10/18/2018,193,2018,10,Jueves
1,Bacon,12/27/2018,193,2018,12,Jueves
1,Bacon,7/13/2017,193,2017,7,Jueves
8,Chips,7/15/2017,442,2017,7,Sabado
24,Tuna,5/21/2018,467,2018,5,Lunes
1,Bacon,7/16/2018,193,2018,7,Lunes
16,Pizza,3/21/2018,964,2018,3,Miercoles
19,Shirt,4/24/2017,698,2017,4,Lunes
22,Table,2/12/2019,430,2019,2,Martes
20,Shoes,2/9/2019,824,2019,2,Sabado
12,Hat,12/12/2017,766,2017,12,Martes
13,Keyboard,2/25/2017,920,2017,2,Sabado
11,Gloves,2/18/2019,413,2019,2,Lunes
1,Bacon,2/22/2019,193,2019,2,Viernes
23,Towels,12/24/2017,98,2017,12,Domingo
3,Bike,12/16/2018,742,2018,12,Domingo
11,Gloves,12/26/2018,413,2018,12,Miercoles
20,Shoes,5/16/2018,824,2018,5,Miercoles
2,Ball,5/10/2017,778,2017,5,Miercoles
11,Gloves,3/14/2018,413,2018,3,Miercoles
14,Mouse,1/26/2019,679,2019,1,Sabado
15,Pants,12/9/2017,678,2017,12,Sabado
24,Tuna,7/8/2017,467,2017,7,Sabado
4,Car,10/15/2017,50,2017,10,Domingo
18,Sausages,5/25/2018,347,2018,5,Viernes
21,Soap,3/25/2017,334,2017,3,Sabado
3,Bike,8/12/2018,742,2018,8,Domingo
4,Car,10/28/2017,50,2017,10,Sabado
22,Table,1/6/2018,430,2018,1,Sabado
1,Bacon,7/1/2017,193,2017,7,Sabado
24,Tuna,1/2/2019,467,2019,1,Miercoles
20,Shoes,6/7/2018,824,2018,6,Jueves
10,Fish,11/6/2018,587,2018,11,Martes
4,Car,6/29/2017,50,2017,6,Jueves
11,Gloves,1/15/2018,413,2018,1,Lunes
1,Bacon,11/7/2017,193,2017,11,Martes
19,Shirt,1/2/2019,698,2019,1,Miercoles
1,Bacon,6/3/2017,193,2017,6,Sabado
11,Gloves,5/10/2017,413,2017,5,Miercoles
12,Hat,7/2/2018,766,2018,7,Lunes
15,Pants,11/26/2018,678,2018,11,Lunes
11,Gloves,11/30/2018,413,2018,11,Viernes
22,Table,11/22/2017,430,2017,11,Miercoles
5,Chair,5/16/2017,529,2017,5,Martes
7,Chicken,10/5/2017,887,2017,10,Jueves
8,Chips,3/4/2017,442,2017,3,Sabado
24,Tuna,9/16/2018,467,2018,9,Domingo
13,Keyboard,6/5/2017,920,2017,6,Lunes
11,Gloves,11/22/2018,413,2018,11,Jueves
17,Salad,9/21/2018,853,2018,9,Viernes
19,Shirt,2/5/2018,698,2018,2,Lunes
17,Salad,5/26/2017,853,2017,5,Viernes
3,Bike,10/26/2017,742,2017,10,Jueves
7,Chicken,2/15/2018,887,2018,2,Jueves
6,Cheese,4/2/2018,252,2018,4,Lunes
24,Tuna,1/10/2019,467,2019,1,Jueves
14,Mouse,3/18/2017,679,2017,3,Sabado
4,Car,9/11/2018,50,2018,9,Martes
2,Ball,11/24/2017,778,2017,11,Viernes
14,Mouse,1/11/2018,679,2018,1,Jueves
7,Chicken,2/26/2017,887,2017,2,Domingo
7,Chicken,12/13/2018,887,2018,12,Jueves
10,Fish,8/20/2017,587,2017,8,Domingo
16,Pizza,6/18/2018,964,2018,6,Lunes
16,Pizza,10/20/2018,964,2018,10,Sabado
5,Chair,2/15/2018,529,2018,2,Jueves
23,Towels,8/7/2018,98,2018,8,Martes
6,Cheese,2/14/2018,252,2018,2,Miercoles
16,Pizza,6/25/2017,964,2017,6,Domingo
17,Salad,12/13/2017,853,2017,12,Miercoles
4,Car,6/22/2017,50,2017,6,Jueves
12,Hat,10/5/2017,766,2017,10,Jueves
16,Pizza,5/15/2018,964,2018,5,Martes
23,Towels,8/28/2018,98,2018,8,Martes
8,Chips,5/20/2017,442,2017,5,Sabado
12,Hat,4/28/2017,766,2017,4,Viernes
10,Fish,1/9/2018,587,2018,1,Martes
10,Fish,8/3/2018,587,2018,8,Viernes
13,Keyboard,10/1/2018,920,2018,10,Lunes
10,Fish,6/11/2018,587,2018,6,Lunes
17,Salad,12/27/2017,853,2017,12,Miercoles
1,Bacon,3/8/2018,193,2018,3,Jueves
19,Shirt,1/1/2018,698,2018,1,Lunes
1,Bacon,6/3/2017,193,2017,6,Sabado
24,Tuna,7/17/2018,467,2018,7,Martes
7,Chicken,2/19/2019,887,2019,2,Martes
18,Sausages,9/30/2018,347,2018,9,Domingo
13,Keyboard,4/4/2018,920,2018,4,Miercoles
16,Pizza,10/25/2017,964,2017,10,Miercoles
22,Table,1/16/2019,430,2019,1,Miercoles
17,Salad,6/26/2017,853,2017,6,Lunes
9,Computer,12/4/2018,8847,2018,12,Martes
10,Fish,10/12/2018,587,2018,10,Viernes
11,Gloves,9/7/2017,413,2017,9,Jueves
15,Pants,4/12/2017,678,2017,4,Miercoles
3,Bike,3/15/2017,742,2017,3,Miercoles
21,Soap,11/10/2017,334,2017,11,Viernes
8,Chips,5/14/2017,442,2017,5,Domingo
7,Chicken,7/10/2018,887,2018,7,Martes
2,Ball,3/5/2017,778,2017,3,Domingo
12,Hat,11/28/2018,766,2018,11,Miercoles
8,Chips,4/18/2018,442,2018,4,Miercoles
4,Car,8/22/2018,50,2018,8,Miercoles
18,Sausages,11/11/2017,347,2017,11,Sabado
23,Towels,10/29/2017,98,2017,10,Domingo
1,Bacon,3/30/2018,193,2018,3,Viernes
17,Salad,12/19/2017,853,2017,12,Martes
14,Mouse,9/12/2017,679,2017,9,Martes
5,Chair,4/27/2017,529,2017,4,Jueves
8,Chips,8/30/2017,442,2017,8,Miercoles
21,Soap,8/23/2018,334,2018,8,Jueves
1,Bacon,5/14/2017,193,2017,5,Domingo
6,Cheese,10/6/2018,252,2018,10,Sabado
17,Salad,6/15/2017,853,2017,6,Jueves
3,Bike,3/3/2017,742,2017,3,Viernes
18,Sausages,8/24/2017,347,2017,8,Jueves
17,Salad,3/13/2018,853,2018,3,Martes
22,Table,2/20/2018,430,2018,2,Martes
15,Pants,1/30/2018,678,2018,1,Martes
6,Cheese,9/15/2017,252,2017,9,Viernes
9,Computer,1/31/2019,8847,2019,1,Jueves
15,Pants,12/26/2017,678,2017,12,Martes
2,Ball,11/23/2018,778,2018,11,Viernes
21,Soap,6/23/2018,334,2018,6,Sabado
1,Bacon,5/13/2018,193,2018,5,Domingo
5,Chair,4/18/2018,529,2018,4,Miercoles
16,Pizza,5/9/2018,964,2018,5,Miercoles
3,Bike,8/21/2018,742,2018,8,Martes
22,Table,7/27/2017,430,2017,7,Jueves
4,Car,6/23/2018,50,2018,6,Sabado
22,Table,5/24/2018,430,2018,5,Jueves
6,Cheese,7/4/2018,252,2018,7,Miercoles
6,Cheese,6/18/2017,252,2017,6,Domingo
20,Shoes,4/1/2018,824,2018,4,Domingo
18,Sausages,4/12/2017,347,2017,4,Miercoles
4,Car,2/6/2018,50,2018,2,Martes
2,Ball,9/13/2017,778,2017,9,Miercoles
16,Pizza,9/6/2018,964,2018,9,Jueves
11,Gloves,4/4/2017,413,2017,4,Martes
20,Shoes,12/4/2017,824,2017,12,Lunes
5,Chair,10/4/2017,529,2017,10,Miercoles
12,Hat,9/30/2017,766,2017,9,Sabado
21,Soap,3/13/2017,334,2017,3,Lunes
19,Shirt,2/1/2018,698,2018,2,Jueves
1,Bacon,6/16/2017,193,2017,6,Viernes
10,Fish,4/21/2017,587,2017,4,Viernes
9,Computer,10/23/2017,8847,2017,10,Lunes
21,Soap,3/14/2017,334,2017,3,Martes
19,Shirt,8/2/2017,698,2017,8,Miercoles
22,Table,1/15/2019,430,2019,1,Martes
23,Towels,9/11/2017,98,2017,9,Lunes
16,Pizza,7/19/2017,964,2017,7,Miercoles
7,Chicken,11/22/2017,887,2017,11,Miercoles
8,Chips,12/11/2017,442,2017,12,Lunes
17,Salad,9/14/2017,853,2017,9,Jueves
4,Car,12/24/2017,50,2017,12,Domingo
21,Soap,4/27/2018,334,2018,4,Viernes
5,Chair,4/26/2018,529,2018,4,Jueves
16,Pizza,12/5/2018,964,2018,12,Miercoles
5,Chair,4/20/2018,529,2018,4,Viernes
17,Salad,1/12/2018,853,2018,1,Viernes
9,Computer,8/22/2017,8847,2017,8,Martes
17,Salad,9/28/2018,853,2018,9,Viernes
19,Shirt,9/23/2018,698,2018,9,Domingo
22,Table,2/27/2018,430,2018,2,Martes
14,Mouse,8/23/2017,679,2017,8,Miercoles
16,Pizza,4/19/2017,964,2017,4,Miercoles
22,Table,7/7/2018,430,2018,7,Sabado
4,Car,6/2/2018,50,2018,6,Sabado
14,Mouse,3/3/2018,679,2018,3,Sabado
21,Soap,2/12/2019,334,2019,2,Martes
2,Ball,3/19/2017,778,2017,3,Domingo
20,Shoes,8/8/2018,824,2018,8,Miercoles
10,Fish,2/16/2018,587,2018,2,Viernes
24,Tuna,3/5/2017,467,2017,3,Domingo
14,Mouse,3/11/2017,679,2017,3,Sabado
23,Towels,3/11/2017,98,2017,3,Sabado
13,Keyboard,6/11/2018,920,2018,6,Lunes
14,Mouse,5/7/2017,679,2017,5,Domingo
11,Gloves,10/17/2018,413,2018,10,Miercoles
8,Chips,9/10/2017,442,2017,9,Domingo
17,Salad,10/17/2017,853,2017,10,Martes
13,Keyboard,12/16/2018,920,2018,12,Domingo
17,Salad,5/31/2017,853,2017,5,Miercoles
9,Computer,7/17/2017,8847,2017,7,Lunes
10,Fish,6/21/2018,587,2018,6,Jueves
9,Computer,7/18/2017,8847,2017,7,Martes
13,Keyboard,11/2/2018,920,2018,11,Viernes
9,Computer,10/11/2017,8847,2017,10,Miercoles
2,Ball,11/4/2017,778,2017,11,Sabado
20,Shoes,10/26/2017,824,2017,10,Jueves
20,Shoes,2/14/2019,824,2019,2,Jueves
3,Bike,1/24/2019,742,2019,1,Jueves
22,Table,11/2/2017,430,2017,11,Jueves
11,Gloves,3/17/2017,413,2017,3,Viernes
14,Mouse,4/1/2018,679,2018,4,Domingo
10,Fish,1/11/2019,587,2019,1,Viernes
13,Keyboard,4/23/2018,920,2018,4,Lunes
13,Keyboard,12/18/2018,920,2018,12,Martes
17,Salad,4/30/2017,853,2017,4,Domingo
15,Pants,7/19/2018,678,2018,7,Jueves
16,Pizza,4/27/2017,964,2017,4,Jueves
20,Shoes,10/21/2018,824,2018,10,Domingo
24,Tuna,10/11/2017,467,2017,10,Miercoles
9,Computer,4/14/2018,8847,2018,4,Sabado
7,Chicken,10/23/2017,887,2017,10,Lunes
10,Fish,3/8/2018,587,2018,3,Jueves
9,Computer,2/22/2019,8847,2019,2,Viernes
21,Soap,12/5/2017,334,2017,12,Martes
1,Bacon,2/24/2018,193,2018,2,Sabado
4,Car,12/1/2017,50,2017,12,Viernes
22,Table,6/27/2017,430,2017,6,Martes
5,Chair,5/12/2018,529,2018,5,Sabado
21,Soap,4/3/2017,334,2017,4,Lunes
14,Mouse,2/5/2019,679,2019,2,Martes
9,Computer,11/20/2017,8847,2017,11,Lunes
11,Gloves,10/25/2017,413,2017,10,Miercoles
24,Tuna,2/2/2018,467,2018,2,Viernes
17,Salad,7/9/2017,853,2017,7,Domingo
21,Soap,6/22/2017,334,2017,6,Jueves
18,Sausages,6/1/2018,347,2018,6,Viernes
6,Cheese,7/31/2018,252,2018,7,Martes
11,Gloves,2/19/2018,413,2018,2,Lunes
23,Towels,12/29/2017,98,2017,12,Viernes
10,Fish,4/17/2017,587,2017,4,Lunes
12,Hat,9/13/2018,766,2018,9,Jueves
23,Towels,6/21/2017,98,2017,6,Miercoles
8,Chips,7/27/2018,442,2018,7,Viernes
4,Car,1/9/2019,50,2019,1,Miercoles
23,Towels,2/3/2018,98,2018,2,Sabado
19,Shirt,5/23/2018,698,2018,5,Miercoles
1,Bacon,9/11/2018,193,2018,9,Martes
4,Car,3/11/2018,50,2018,3,Domingo
5,Chair,2/3/2019,529,2019,2,Domingo
17,Salad,3/1/2018,853,2018,3,Jueves
18,Sausages,2/23/2019,347,2019,2,Sabado
8,Chips,12/2/2017,442,2017,12,Sabado
13,Keyboard,7/1/2017,920,2017,7,Sabado
6,Cheese,5/18/2018,252,2018,5,Viernes
16,Pizza,12/2/2018,964,2018,12,Domingo
22,Table,9/28/2018,430,2018,9,Viernes
9,Computer,10/11/2018,8847,2018,10,Jueves
9,Computer,11/1/2018,8847,2018,11,Jueves
3,Bike,2/7/2019,742,2019,2,Jueves
8,Chips,5/25/2018,442,2018,5,Viernes
24,Tuna,1/10/2019,467,2019,1,Jueves
3,Bike,10/24/2018,742,2018,10,Miercoles
13,Keyboard,8/3/2018,920,2018,8,Viernes
23,Towels,8/10/2017,98,2017,8,Jueves
16,Pizza,9/14/2017,964,2017,9,Jueves
4,Car,5/7/2018,50,2018,5,Lunes
2,Ball,8/21/2018,778,2018,8,Martes
8,Chips,4/22/2018,442,2018,4,Domingo
15,Pants,3/31/2017,678,2017,3,Viernes
16,Pizza,12/15/2017,964,2017,12,Viernes
4,Car,12/28/2018,50,2018,12,Viernes
8,Chips,1/15/2018,442,2018,1,Lunes
10,Fish,4/18/2017,587,2017,4,Martes
11,Gloves,6/17/2018,413,2018,6,Domingo
10,Fish,11/28/2018,587,2018,11,Miercoles
10,Fish,5/31/2018,587,2018,5,Jueves
12,Hat,5/2/2018,766,2018,5,Miercoles
8,Chips,11/3/2018,442,2018,11,Sabado
11,Gloves,6/24/2017,413,2017,6,Sabado
8,Chips,8/19/2018,442,2018,8,Domingo
23,Towels,1/19/2018,98,2018,1,Viernes
5,Chair,1/29/2018,529,2018,1,Lunes
18,Sausages,4/20/2018,347,2018,4,Viernes
24,Tuna,12/5/2017,467,2017,12,Martes
6,Cheese,2/4/2018,252,2018,2,Domingo
4,Car,12/28/2017,50,2017,12,Jueves
7,Chicken,7/26/2017,887,2017,7,Miercoles
17,Salad,7/12/2017,853,2017,7,Miercoles
5,Chair,3/11/2017,529,2017,3,Sabado
21,Soap,12/3/2018,334,2018,12,Lunes
10,Fish,12/11/2018,587,2018,12,Martes
3,Bike,6/1/2018,742,2018,6,Viernes
14,Mouse,4/5/2017,679,2017,4,Miercoles
11,Gloves,9/1/2018,413,2018,9,Sabado
15,Pants,9/1/2017,678,2017,9,Viernes
11,Gloves,2/21/2018,413,2018,2,Miercoles
13,Keyboard,5/30/2017,920,2017,5,Martes
21,Soap,2/15/2018,334,2018,2,Jueves
11,Gloves,9/20/2017,413,2017,9,Miercoles
11,Gloves,2/22/2018,413,2018,2,Jueves
7,Chicken,6/27/2018,887,2018,6,Miercoles
21,Soap,12/23/2017,334,2017,12,Sabado
5,Chair,7/21/2017,529,2017,7,Viernes
21,Soap,5/21/2017,334,2017,5,Domingo
18,Sausages,8/6/2018,347,2018,8,Lunes
11,Gloves,3/3/2018,413,2018,3,Sabado
17,Salad,11/3/2018,853,2018,11,Sabado
1,Bacon,9/18/2017,193,2017,9,Lunes
17,Salad,4/15/2017,853,2017,4,Sabado
2,Ball,5/9/2017,778,2017,5,Martes
3,Bike,6/3/2018,742,2018,6,Domingo
9,Computer,11/24/2017,8847,2017,11,Viernes
2,Ball,7/21/2018,778,2018,7,Sabado
7,Chicken,10/26/2017,887,2017,10,Jueves
9,Computer,10/5/2017,8847,2017,10,Jueves
2,Ball,12/13/2018,778,2018,12,Jueves
24,Tuna,2/19/2019,467,2019,2,Martes
11,Gloves,10/19/2018,413,2018,10,Viernes
10,Fish,2/6/2018,587,2018,2,Martes
2,Ball,7/28/2017,778,2017,7,Viernes
18,Sausages,12/3/2017,347,2017,12,Domingo
23,Towels,11/22/2018,98,2018,11,Jueves
4,Car,10/19/2017,50,2017,10,Jueves
6,Cheese,3/25/2018,252,2018,3,Domingo
11,Gloves,3/24/2018,413,2018,3,Sabado
1,Bacon,2/10/2018,193,2018,2,Sabado
21,Soap,7/15/2018,334,2018,7,Domingo
7,Chicken,12/12/2017,887,2017,12,Martes
22,Table,5/24/2018,430,2018,5,Jueves
14,Mouse,3/6/2017,679,2017,3,Lunes
3,Bike,9/25/2018,742,2018,9,Martes
1,Bacon,10/10/2018,193,2018,10,Miercoles
3,Bike,11/13/2018,742,2018,11,Martes
4,Car,6/15/2018,50,2018,6,Viernes
4,Car,8/24/2018,50,2018,8,Viernes
1,Bacon,2/19/2019,193,2019,2,Martes
19,Shirt,2/14/2019,698,2019,2,Jueves
11,Gloves,3/29/2018,413,2018,3,Jueves
6,Cheese,12/19/2018,252,2018,12,Miercoles
23,Towels,7/20/2018,98,2018,7,Viernes
7,Chicken,10/16/2018,887,2018,10,Martes
4,Car,1/31/2018,50,2018,1,Miercoles
18,Sausages,9/9/2018,347,2018,9,Domingo
12,Hat,11/22/2017,766,2017,11,Miercoles
13,Keyboard,7/6/2018,920,2018,7,Viernes
19,Shirt,10/23/2018,698,2018,10,Martes
8,Chips,10/13/2017,442,2017,10,Viernes
1,Bacon,8/15/2018,193,2018,8,Miercoles
12,Hat,8/28/2017,766,2017,8,Lunes
7,Chicken,8/2/2017,887,2017,8,Miercoles
14,Mouse,6/15/2017,679,2017,6,Jueves
7,Chicken,8/6/2017,887,2017,8,Domingo
15,Pants,2/24/2017,678,2017,2,Viernes
24,Tuna,7/15/2018,467,2018,7,Domingo
19,Shirt,2/22/2019,698,2019,2,Viernes
2,Ball,8/9/2017,778,2017,8,Miercoles
19,Shirt,5/19/2017,698,2017,5,Viernes
18,Sausages,5/18/2018,347,2018,5,Viernes
16,Pizza,11/19/2018,964,2018,11,Lunes
15,Pants,10/28/2018,678,2018,10,Domingo
16,Pizza,12/24/2017,964,2017,12,Domingo
9,Computer,8/28/2018,8847,2018,8,Martes
3,Bike,4/1/2018,742,2018,4,Domingo
9,Computer,4/30/2017,8847,2017,4,Domingo
24,Tuna,4/27/2017,467,2017,4,Jueves
4,Car,4/5/2018,50,2018,4,Jueves
9,Computer,6/8/2017,8847,2017,6,Jueves
18,Sausages,6/1/2017,347,2017,6,Jueves
19,Shirt,6/26/2018,698,2018,6,Martes
7,Chicken,12/28/2018,887,2018,12,Viernes
3,Bike,2/23/2019,742,2019,2,Sabado
11,Gloves,8/15/2018,413,2018,8,Miercoles
15,Pants,8/3/2017,678,2017,8,Jueves
16,Pizza,12/24/2018,964,2018,12,Lunes
9,Computer,11/2/2017,8847,2017,11,Jueves
7,Chicken,5/3/2018,887,2018,5,Jueves
4,Car,2/3/2018,50,2018,2,Sabado
6,Cheese,4/1/2017,252,2017,4,Sabado
11,Gloves,1/8/2019,413,2019,1,Martes
15,Pants,5/21/2018,678,2018,5,Lunes
16,Pizza,6/3/2018,964,2018,6,Domingo
16,Pizza,1/6/2019,964,2019,1,Domingo
11,Gloves,12/4/2017,413,2017,12,Lunes
6,Cheese,8/3/2018,252,2018,8,Viernes
5,Chair,5/13/2018,529,2018,5,Domingo
21,Soap,9/3/2017,334,2017,9,Domingo
1,Bacon,8/25/2017,193,2017,8,Viernes
1,Bacon,11/28/2017,193,2017,11,Martes
11,Gloves,2/19/2019,413,2019,2,Martes
15,Pants,9/4/2018,678,2018,9,Martes
9,Computer,12/15/2018,8847,2018,12,Sabado
23,Towels,11/2/2017,98,2017,11,Jueves
6,Cheese,4/28/2018,252,2018,4,Sabado
21,Soap,6/3/2018,334,2018,6,Domingo
10,Fish,9/25/2018,587,2018,9,Martes
8,Chips,12/24/2017,442,2017,12,Domingo
12,Hat,9/8/2017,766,2017,9,Viernes
14,Mouse,7/28/2017,679,2017,7,Viernes
5,Chair,1/11/2018,529,2018,1,Jueves
15,Pants,8/18/2017,678,2017,8,Viernes
8,Chips,2/15/2018,442,2018,2,Jueves
1,Bacon,2/16/2019,193,2019,2,Sabado
18,Sausages,12/1/2018,347,2018,12,Sabado
1,Bacon,8/16/2017,193,2017,8,Miercoles
24,Tuna,1/20/2019,467,2019,1,Domingo
20,Shoes,7/22/2018,824,2018,7,Domingo
9,Computer,11/14/2018,8847,2018,11,Miercoles
21,Soap,6/25/2017,334,2017,6,Domingo
20,Shoes,8/1/2017,824,2017,8,Martes
16,Pizza,10/27/2017,964,2017,10,Viernes
16,Pizza,9/27/2017,964,2017,9,Miercoles
22,Table,6/23/2018,430,2018,6,Sabado
4,Car,3/11/2018,50,2018,3,Domingo
10,Fish,3/17/2017,587,2017,3,Viernes
5,Chair,2/17/2019,529,2019,2,Domingo
10,Fish,5/8/2018,587,2018,5,Martes
7,Chicken,4/26/2018,887,2018,4,Jueves
15,Pants,11/23/2018,678,2018,11,Viernes
5,Chair,3/15/2017,529,2017,3,Miercoles
10,Fish,8/2/2018,587,2018,8,Jueves
11,Gloves,6/10/2017,413,2017,6,Sabado
15,Pants,7/19/2017,678,2017,7,Miercoles
1,Bacon,8/30/2017,193,2017,8,Miercoles
